ensembl_id	gene	UNEECON-G	pLI
ENSG00000185008	ROBO2	0.237684	1.0000e+00
ENSG00000185009	AP3M1	0.271387	1.3962e-01
ENSG00000185010	F8	0.318634	8.0101e-01
ENSG00000185013	NT5C1B	0.069971	4.4464e-09
ENSG00000185015	CA13	0.086211	8.4488e-06
ENSG00000185019	UBOX5	0.133349	5.7967e-01
ENSG00000185022	MAFF	0.285711	3.5443e-02
ENSG00000185024	BRF1	0.080430	3.6473e-01
ENSG00000185028	LRRC14B	0.072586	7.9536e-09
ENSG00000185033	SEMA4B	0.190879	5.0081e-02
ENSG00000185043	CIB1	0.174881	3.4082e-04
ENSG00000185046	ANKS1B	0.283664	5.9700e-01
ENSG00000185049	NELFA	0.307406	2.2657e-02
ENSG00000185052	SLC24A3	0.364495	8.5787e-01
ENSG00000185053	SGCZ	0.213164	5.3963e-06
ENSG00000185056	C5orf47	0.055785	7.5420e-06
ENSG00000185069	KRT76	0.047970	2.8585e-14
ENSG00000185070	FLRT2	0.371419	7.9336e-01
ENSG00000185085	INTS5	0.336167	3.1479e-01
ENSG00000185087	FAM169B	0.035840	1.1267e-02
ENSG00000185088	RPS27L	0.300684	1.2828e-02
ENSG00000185090	MANEAL	0.122845	1.0442e-03
ENSG00000185100	ADSSL1	0.041849	4.3312e-02
ENSG00000185101	ANO9	0.133221	2.1982e-14
ENSG00000185104	FAF1	0.340668	9.8770e-01
ENSG00000185105	MYADML2	0.137564	1.0879e-04
ENSG00000185112	FAM43A	0.169510	7.6348e-01
ENSG00000185122	HSF1	0.202523	6.6807e-01
ENSG00000185127	C6orf120	0.033734	3.7684e-01
ENSG00000185128	TBC1D3F	0.051230	1.1601e-04
ENSG00000185129	PURA	0.595922	9.4355e-01
ENSG00000185130	HIST1H2BL	0.091062	4.2973e-06
ENSG00000185133	INPP5J	0.131276	1.8537e-03
ENSG00000185149	NPY2R	0.297016	3.5539e-02
ENSG00000185155	MIXL1	0.113059	1.8170e-02
ENSG00000185156	MFSD6L	0.036707	7.0084e-09
ENSG00000185158	LRRC37B	0.103857	8.7821e-03
ENSG00000185163	DDX51	0.040806	4.4895e-11
ENSG00000185164	NOMO2	0.084319	4.3934e-07
ENSG00000185176	AQP12B	0.034095	1.5949e-03
ENSG00000185177	ZNF479	0.028386	4.3083e-04
ENSG00000185187	SIGIRR	0.040649	4.1063e-05
ENSG00000185189	NRBP2	0.294306	5.1503e-01
ENSG00000185198	PRSS57	0.059122	1.1142e-04
ENSG00000185201	IFITM2	0.168546	2.6265e-02
ENSG00000185215	TNFAIP2	0.225122	4.4879e-04
ENSG00000185219	ZNF445	0.229128	9.9976e-01
ENSG00000185220	PGBD2	0.096996	8.7286e-16
ENSG00000185231	MC2R	0.202493	1.1694e-01
ENSG00000185236	RAB11B	0.564013	1.0474e-01
ENSG00000185238	PRMT3	0.096394	1.4054e-22
ENSG00000185245	GP1BA	0.082985	2.5832e-03
ENSG00000185246	PRPF39	0.350614	7.5291e-01
ENSG00000185247	MAGEA11	0.357609	6.6237e-01
ENSG00000185250	PPIL6	0.025802	6.0832e-06
ENSG00000185252	ZNF74	0.161105	9.9369e-02
ENSG00000185261	KIAA0825	0.054565	2.8062e-21
ENSG00000185262	UBALD2	0.525349	1.7540e-01
ENSG00000185264	TEX33	0.029240	2.6270e-05
ENSG00000185267	CDNF	0.141961	6.9874e-07
ENSG00000185269	NOTUM	0.242395	1.1732e-01
ENSG00000185271	KLHL33	0.052757	6.2542e-06
ENSG00000185272	RBM11	0.063734	2.3758e-05
ENSG00000185278	ZBTB37	0.428932	5.9573e-01
ENSG00000185291	IL3RA	0.026631	2.8082e-04
ENSG00000185294	SPPL2C	0.109152	1.5409e-04
ENSG00000185298	CCDC137	0.049402	9.9284e-09
ENSG00000185303	SFTPA2	0.079670	5.2984e-01
ENSG00000185304	RGPD2	0.024644	4.2323e-03
ENSG00000185305	ARL15	0.129474	2.9403e-03
ENSG00000185306	C12orf56	0.025137	7.7020e-18
ENSG00000185313	SCN10A	0.115381	2.9749e-39
ENSG00000185324	CDK10	0.259994	3.7413e-08
ENSG00000185332	TMEM105	0.040815	1.5088e-02
ENSG00000185338	SOCS1	0.259713	5.8244e-01
ENSG00000185339	TCN2	0.045174	1.6402e-01
ENSG00000185340	GAS2L1	0.111350	4.8062e-01
ENSG00000185344	ATP6V0A2	0.182521	1.3968e-03
ENSG00000185352	HS6ST3	0.243087	9.8991e-01
ENSG00000185359	HGS	0.165675	6.2649e-01
ENSG00000185361	TNFAIP8L1	0.207117	5.5223e-01
ENSG00000185372	OR2V1	0.042734	2.0676e-07
ENSG00000185379	RAD51D	0.039499	1.1055e-03
ENSG00000185385	OR7A17	0.025772	3.2243e-01
ENSG00000185386	MAPK11	0.327969	1.5515e-02
ENSG00000185404	SP140L	0.028639	1.8469e-01
ENSG00000185418	TARSL2	0.068397	1.5749e-14
ENSG00000185420	SMYD3	0.068846	1.2184e-06
ENSG00000185432	METTL7A	0.082677	3.1556e-02
ENSG00000185436	IFNLR1	0.118387	6.8608e-02
ENSG00000185437	SH3BGR	0.078656	1.4899e-01
ENSG00000185442	FAM174B	0.032239	1.3995e-02
ENSG00000185467	KPNA7	0.099586	2.4738e-13
ENSG00000185475	TMEM179B	0.058424	6.3936e-03
ENSG00000185477	GPRIN3	0.077047	4.8034e-13
ENSG00000185479	KRT6B	0.072537	7.3701e-10
ENSG00000185480	PARPBP	0.036280	3.7035e-04
ENSG00000185482	STAC3	0.083543	2.2921e-03
ENSG00000185483	ROR1	0.372096	9.7704e-01
ENSG00000185499	MUC1	0.037337	1.4400e-02
ENSG00000185507	IRF7	0.067544	7.8883e-12
ENSG00000185513	L3MBTL1	0.093156	1.2956e-11
ENSG00000185515	BRCC3	0.703098	1.4373e-02
ENSG00000185518	SV2B	0.198536	6.2648e-06
ENSG00000185519	FAM131C	0.058589	3.9118e-02
ENSG00000185527	PDE6G	0.194126	6.6761e-02
ENSG00000185532	PRKG1	0.384447	9.9878e-01
ENSG00000185551	NR2F2	0.665751	5.6154e-01
ENSG00000185554	NXF2	0.155367	7.4436e-01
ENSG00000185559	DLK1	0.175415	5.6961e-01
ENSG00000185561	TLCD2	0.151959	6.4013e-06
ENSG00000185565	LSAMP	0.401970	9.9703e-01
ENSG00000185585	OLFML2A	0.068455	8.6934e-10
ENSG00000185591	SP1	0.276109	8.9599e-01
ENSG00000185594	SPATA8	0.026105	1.0276e-01
ENSG00000185608	MRPL40	0.042723	5.8361e-02
ENSG00000185610	DBX2	0.059734	5.3493e-06
ENSG00000185615	PDIA2	0.039197	1.6343e-12
ENSG00000185619	PCGF3	0.545617	9.8201e-01
ENSG00000185621	LMLN	0.287143	1.4150e-13
ENSG00000185624	P4HB	0.294809	8.9921e-01
ENSG00000185627	PSMD13	0.237837	9.9961e-01
ENSG00000185630	PBX1	0.598744	9.6625e-01
ENSG00000185633	NDUFA4L2	0.076738	5.3099e-01
ENSG00000185634	SHC4	0.053222	1.6253e-03
ENSG00000185640	KRT79	0.064841	1.3208e-01
ENSG00000185650	ZFP36L1	0.530566	2.0528e-01
ENSG00000185651	UBE2L3	0.846472	7.4719e-01
ENSG00000185652	NTF3	0.401879	8.8635e-01
ENSG00000185658	BRWD1	0.259230	9.8804e-01
ENSG00000185664	PMEL	0.058037	1.0842e-18
ENSG00000185666	SYN3	0.198277	2.5432e-01
ENSG00000185668	POU3F1	0.272403	5.7046e-01
ENSG00000185669	SNAI3	0.106924	1.2463e-02
ENSG00000185670	ZBTB3	0.272524	5.4436e-01
ENSG00000185674	LYG2	0.066177	1.3414e-08
ENSG00000185681	MORN5	0.087459	1.6159e-04
ENSG00000185686	PRAME	0.047632	1.3384e-07
ENSG00000185689	C6orf201	0.064403	4.0043e-03
ENSG00000185697	MYBL1	0.309032	1.0000e+00
ENSG00000185721	DRG1	0.415439	2.4203e-01
ENSG00000185722	ANKFY1	0.282253	3.0046e-01
ENSG00000185730	ZNF696	0.019063	1.7899e-01
ENSG00000185736	ADARB2	0.134313	8.6824e-01
ENSG00000185737	NRG3	0.106363	6.0865e-04
ENSG00000185739	SRL	0.280344	5.8675e-06
ENSG00000185742	C11orf87	0.211327	2.8435e-01
ENSG00000185745	IFIT1	0.113746	5.1167e-04
ENSG00000185753	CXorf38	0.087585	4.7843e-02
ENSG00000185758	CLDN24	0.058824	2.0191e-06
ENSG00000185760	KCNQ5	0.426908	2.5379e-01
ENSG00000185761	ADAMTSL5	0.057077	9.1250e-03
ENSG00000185774	KCNIP4	0.436460	8.7605e-01
ENSG00000185775	SPATA31A6	0.022943	2.5883e-05
ENSG00000185787	MORF4L1	0.423131	9.8682e-01
ENSG00000185792	NLRP9	0.101965	3.7583e-25
ENSG00000185798	WDR53	0.229628	6.1201e-01
ENSG00000185800	DMWD	0.377267	3.9385e-01
ENSG00000185803	SLC52A2	0.098932	3.6377e-01
ENSG00000185808	PIGP	0.088240	2.0474e-03
ENSG00000185811	IKZF1	0.482841	9.7871e-01
ENSG00000185813	PCYT2	0.315334	5.8220e-03
ENSG00000185818	NAT8L	0.405675	8.5938e-01
ENSG00000185821	OR6C76	0.050143	2.5378e-03
ENSG00000185825	BCAP31	0.291584	4.2257e-01
ENSG00000185829	ARL17A	0.056947	3.1128e-01
ENSG00000185838	GNB1L	0.062830	9.4656e-03
ENSG00000185842	DNAH14	0.099571	1.1882e-01
ENSG00000185862	EVI2B	0.124331	7.3892e-02
ENSG00000185869	ZNF829	0.078056	5.9728e-11
ENSG00000185873	TMPRSS11B	0.035096	5.6371e-18
ENSG00000185875	THNSL1	0.047261	1.6837e-17
ENSG00000185880	TRIM69	0.041912	1.1147e-03
ENSG00000185883	ATP6V0C	0.699892	1.9239e-01
ENSG00000185885	IFITM1	0.210623	1.2969e-01
ENSG00000185888	PRSS38	0.024282	6.0059e-05
ENSG00000185896	LAMP1	0.148574	9.5472e-01
ENSG00000185897	FFAR3	0.065692	2.3501e-04
ENSG00000185900	POMK	0.184566	1.0987e-07
ENSG00000185905	C16orf54	0.064112	3.2591e-01
ENSG00000185909	KLHDC8B	0.242392	1.6850e-03
ENSG00000185915	KLHL34	0.040883	2.4229e-05
ENSG00000185917	SETD4	0.111982	4.0386e-03
ENSG00000185920	PTCH1	0.336636	9.6305e-01
ENSG00000185924	RTN4RL1	0.335596	9.5811e-01
ENSG00000185926	OR4C46	0.083403	3.5572e-08
ENSG00000185928	PAGR1	0.098617	7.5095e-01
ENSG00000185933	CALHM1	0.046875	1.5017e-05
ENSG00000185940	KRTAP5-5	0.278646	9.2412e-02
ENSG00000185942	NKAIN3	0.268770	9.0211e-02
ENSG00000185945	NXF2B	0.173356	6.7975e-01
ENSG00000185946	RNPC3	0.138810	2.2267e-03
ENSG00000185947	ZNF267	0.153865	4.7013e-03
ENSG00000185950	IRS2	0.149242	9.8626e-01
ENSG00000185955	C7orf61	0.050810	1.7955e-01
ENSG00000185958	FAM186A	0.145592	2.0121e-25
ENSG00000185960	SHOX	0.247609	6.6978e-01
ENSG00000185963	BICD2	0.377106	7.4056e-01
ENSG00000185966	LCE3E	0.087351	4.8105e-01
ENSG00000185972	CCIN	0.317974	1.2018e-01
ENSG00000185973	TMLHE	0.137279	5.2590e-05
ENSG00000185982	DEFB128	0.024788	4.0836e-01
ENSG00000185985	SLITRK2	0.488981	4.4985e-02
ENSG00000185989	RASA3	0.253560	1.8599e-02
ENSG00000186001	LRCH3	0.128331	4.8084e-08
ENSG00000186007	LEMD1	0.035091	2.6196e-03
ENSG00000186009	ATP4B	0.065815	4.3038e-05
ENSG00000186010	NDUFA13	0.030168	1.2510e-07
ENSG00000186017	ZNF566	0.137428	3.2561e-02
ENSG00000186020	ZNF529	0.029664	5.4192e-05
ENSG00000186026	ZNF284	0.025084	6.2468e-05
ENSG00000186038	HTR3E	0.023779	4.0554e-10
ENSG00000186047	DLEU7	0.095304	7.5168e-02
ENSG00000186049	KRT73	0.098167	5.5699e-05
ENSG00000186051	TAL2	0.079676	4.8195e-01
ENSG00000186063	AIDA	0.139966	7.1695e-05
ENSG00000186073	C15orf41	0.146567	3.5532e-07
ENSG00000186074	CD300LF	0.054868	1.3471e-08
ENSG00000186075	ZPBP2	0.038786	6.9447e-06
ENSG00000186081	KRT5	0.241682	1.8380e-01
ENSG00000186086	NBPF6	0.041991	4.1979e-01
ENSG00000186088	GSAP	0.071409	4.9981e-04
ENSG00000186090	HTR3D	0.051143	2.6639e-05
ENSG00000186092	OR4F5	0.039098	3.0650e-02
ENSG00000186094	AGBL4	0.081411	3.3830e-04
ENSG00000186103	ARGFX	0.064652	3.0370e-04
ENSG00000186104	CYP2R1	0.138719	1.2230e-03
ENSG00000186105	LRRC70	0.295399	6.1502e-02
ENSG00000186106	ANKRD46	0.384654	1.7271e-01
ENSG00000186111	PIP5K1C	0.506897	9.6264e-01
ENSG00000186113	OR5D14	0.049455	3.3113e-06
ENSG00000186115	CYP4F2	0.071169	3.2060e-01
ENSG00000186119	OR5D18	0.159541	4.8579e-04
ENSG00000186130	ZBTB6	0.316586	1.5525e-01
ENSG00000186132	C2orf76	0.075543	1.9302e-01
ENSG00000186141	POLR3C	0.137488	2.1774e-12
ENSG00000186150	UBL4B	0.089311	3.2654e-02
ENSG00000186153	WWOX	0.088978	3.6700e-01
ENSG00000186160	CYP4Z1	0.041799	1.7651e-16
ENSG00000186166	CCDC84	0.059331	1.0531e-12
ENSG00000186174	BCL9L	0.097129	2.5029e-01
ENSG00000186184	POLR1D	0.198153	3.1033e-01
ENSG00000186185	KIF18B	0.095044	2.0643e-03
ENSG00000186187	ZNRF1	0.339795	5.0378e-01
ENSG00000186188	FFAR4	0.091947	2.0663e-03
ENSG00000186190	BPIFB3	0.040988	1.7344e-13
ENSG00000186191	BPIFB4	0.030133	1.3978e-21
ENSG00000186193	SAPCD2	0.097100	3.9100e-03
ENSG00000186197	EDARADD	0.321180	4.1128e-02
ENSG00000186198	SLC51B	0.102425	2.5604e-01
ENSG00000186204	CYP4F12	0.044625	8.2530e-03
ENSG00000186205	MARC1	0.129422	4.0805e-11
ENSG00000186207	LCE5A	0.070782	3.2129e-02
ENSG00000186212	SOWAHB	0.050653	3.8054e-03
ENSG00000186222	BLOC1S4	0.051968	1.0480e-01
ENSG00000186226	LCE1E	0.038226	1.8309e-01
ENSG00000186231	KLHL32	0.348044	6.8286e-02
ENSG00000186265	BTLA	0.275262	8.1201e-01
ENSG00000186272	ZNF17	0.047733	2.1921e-01
ENSG00000186280	KDM4D	0.454369	4.4249e-01
ENSG00000186281	GPAT2	0.026242	1.0720e-14
ENSG00000186283	TOR3A	0.050584	9.1944e-05
ENSG00000186288	PABPC1L2A	0.079408	3.5077e-01
ENSG00000186297	GABRA5	0.547859	9.0259e-01
ENSG00000186298	PPP1CC	0.567352	9.3684e-01
ENSG00000186300	ZNF555	0.169135	1.1838e-07
ENSG00000186306	OR10T2	0.080652	1.1402e-01
ENSG00000186310	NAP1L3	0.205670	8.4480e-02
ENSG00000186314	PRELID2	0.093656	1.0299e-05
ENSG00000186318	BACE1	0.344677	9.3683e-01
ENSG00000186326	RGS9BP	0.070255	2.5284e-03
ENSG00000186329	TMEM212	0.088839	2.3540e-05
ENSG00000186334	SLC36A3	0.035336	1.4217e-03
ENSG00000186335	SLC36A2	0.060477	1.7152e-01
ENSG00000186340	THBS2	0.268156	2.0886e-02
ENSG00000186350	RXRA	0.444653	9.9527e-01
ENSG00000186352	ANKRD37	0.085906	4.1808e-01
ENSG00000186354	C9orf47	0.022546	5.5164e-05
ENSG00000186364	NUDT17	0.025442	5.7482e-07
ENSG00000186376	ZNF75D	0.065512	2.2701e-04
ENSG00000186377	CYP4X1	0.158635	2.4833e-10
ENSG00000186393	KRT26	0.047968	4.2774e-14
ENSG00000186395	KRT10	0.166226	2.9455e-03
ENSG00000186400	OR10X1	0.028876	2.7868e-04
ENSG00000186407	CD300E	0.120277	4.3316e-02
ENSG00000186409	CCDC30	0.040928	1.0029e-10
ENSG00000186416	NKRF	0.540077	9.9664e-01
ENSG00000186417	GLDN	0.051955	8.8842e-07
ENSG00000186431	FCAR	0.060827	3.2424e-06
ENSG00000186432	KPNA4	0.582613	9.3226e-01
ENSG00000186439	TRDN	0.065935	1.7049e-02
ENSG00000186440	OR6P1	0.045746	5.2124e-05
ENSG00000186442	KRT3	0.143312	6.5075e-09
ENSG00000186446	ZNF501	0.028970	2.9856e-01
ENSG00000186448	ZNF197	0.088264	1.8708e-01
ENSG00000186452	TMPRSS12	0.028321	3.7954e-04
ENSG00000186453	FAM228A	0.026964	1.2253e-04
ENSG00000186458	DEFB132	0.022497	1.9022e-03
ENSG00000186462	NAP1L2	0.383412	5.8095e-01
ENSG00000186468	RPS23	0.721303	2.3777e-01
ENSG00000186469	GNG2	0.566416	3.8029e-01
ENSG00000186470	BTN3A2	0.078903	2.1332e-04
ENSG00000186471	AKAP14	0.081684	4.8301e-01
ENSG00000186472	PCLO	0.080352	9.9839e-01
ENSG00000186474	KLK12	0.054445	4.4364e-03
ENSG00000186479	RGS7BP	0.258063	9.6049e-01
ENSG00000186480	INSIG1	0.357581	3.5346e-02
ENSG00000186487	MYT1L	0.557079	1.0000e+00
ENSG00000186493	C5orf38	0.115626	3.1833e-04
ENSG00000186496	ZNF396	0.065731	1.5077e-06
ENSG00000186501	TMEM222	0.169872	1.5465e-04
ENSG00000186509	OR9Q1	0.060652	8.4739e-04
ENSG00000186510	CLCNKA	0.087127	1.3472e-17
ENSG00000186513	OR9Q2	0.081267	8.7482e-09
ENSG00000186517	ARHGAP30	0.141512	9.9979e-01
ENSG00000186522	SEPT10	0.017309	3.2169e-07
ENSG00000186523	FAM86B1	0.020938	4.7898e-04
ENSG00000186529	CYP4F3	0.046398	2.7786e-15
ENSG00000186532	SMYD4	0.148196	1.5273e-02
ENSG00000186562	DEFB105A	0.034355	3.8135e-01
ENSG00000186564	FOXD2	0.161159	2.5954e-02
ENSG00000186566	GPATCH8	0.257489	6.3431e-01
ENSG00000186567	CEACAM19	0.065970	4.4395e-01
ENSG00000186572	DEFB107A	0.048443	3.3105e-01
ENSG00000186575	NF2	0.423200	9.2342e-01
ENSG00000186579	DEFB106A	0.037796	8.9099e-03
ENSG00000186583	SPATC1	0.025607	4.8855e-05
ENSG00000186591	UBE2H	0.880711	6.4168e-01
ENSG00000186599	DEFB105B	0.046506	2.9561e-01
ENSG00000186603	HPDL	0.046930	2.1021e-05
ENSG00000186625	KATNA1	0.252907	2.1019e-03
ENSG00000186635	ARAP1	0.194755	1.6525e-02
ENSG00000186638	KIF24	0.039645	1.1004e-17
ENSG00000186642	PDE2A	0.452614	9.9932e-01
ENSG00000186652	PRG2	0.068584	4.5152e-03
ENSG00000186654	PRR5	0.063350	6.1779e-01
ENSG00000186660	ZFP91	0.355196	9.9960e-01
ENSG00000186665	C17orf58	0.101011	3.4327e-02
ENSG00000186666	BCDIN3D	0.050671	3.8981e-05
ENSG00000186675	MAGEE2	0.191462	2.2307e-12
ENSG00000186684	CYP27C1	0.114638	1.0014e-06
ENSG00000186687	LYRM7	0.329791	6.6795e-03
ENSG00000186714	CCDC73	0.115521	2.0834e-06
ENSG00000186716	BCR	0.206290	7.7696e-01
ENSG00000186723	OR10H1	0.104176	6.2261e-05
ENSG00000186732	MPPED1	0.515009	2.1737e-03
ENSG00000186765	FSCN2	0.112687	2.9426e-13
ENSG00000186766	FOXI2	0.055825	2.8627e-04
ENSG00000186767	SPIN4	0.626849	7.4849e-01
ENSG00000186777	ZNF732	0.028926	1.0314e-01
ENSG00000186787	SPIN2B	0.648765	2.4616e-01
ENSG00000186790	FOXE3	0.052885	5.5801e-01
ENSG00000186792	HYAL3	0.183553	1.2425e-01
ENSG00000186795	KCNK18	0.048054	1.3834e-03
ENSG00000186806	VSIG10L	0.069749	1.5619e-07
ENSG00000186810	CXCR3	0.279516	8.5321e-01
ENSG00000186812	ZNF397	0.123205	8.0606e-04
ENSG00000186814	ZSCAN30	0.087534	1.5859e-01
ENSG00000186815	TPCN1	0.218468	6.9084e-01
ENSG00000186818	LILRB4	0.048693	1.0712e-12
ENSG00000186825	C2orf27B	0.020386	7.8340e-02
ENSG00000186827	TNFRSF4	0.103519	8.4824e-04
ENSG00000186832	KRT16	0.179603	2.7451e-05
ENSG00000186834	HEXIM1	0.309982	9.8533e-01
ENSG00000186844	LCE1A	0.050265	3.9191e-03
ENSG00000186847	KRT14	0.296633	2.2297e-04
ENSG00000186854	TRABD2A	0.097378	7.5986e-10
ENSG00000186860	KRTAP17-1	0.053259	6.0885e-01
ENSG00000186862	PDZD7	0.104229	4.8888e-04
ENSG00000186866	POFUT2	0.208329	1.6213e-05
ENSG00000186867	QRFPR	0.091303	4.0290e-10
ENSG00000186868	MAPT	0.251506	9.7232e-01
ENSG00000186871	ERCC6L	0.316619	9.9720e-01
ENSG00000186881	OR13F1	0.084152	1.5872e-05
ENSG00000186889	TMEM17	0.218231	8.8917e-03
ENSG00000186891	TNFRSF18	0.051048	6.5514e-03
ENSG00000186895	FGF3	0.144673	9.6940e-05
ENSG00000186897	C1QL4	0.061116	4.4389e-01
ENSG00000186907	RTN4RL2	0.424119	8.7029e-01
ENSG00000186908	ZDHHC17	0.374114	5.9660e-01
ENSG00000186910	SERPINA11	0.128638	5.8457e-10
ENSG00000186912	P2RY4	0.052964	1.8290e-01
ENSG00000186918	ZNF395	0.179456	3.2757e-01
ENSG00000186919	ZACN	0.039799	1.2494e-03
ENSG00000186930	KRTAP6-2	0.027925	2.3182e-02
ENSG00000186943	OR13C8	0.104774	6.7458e-05
ENSG00000186952	TMEM232	0.074053	9.6795e-02
ENSG00000186971	KRTAP13-4	0.043319	3.0821e-01
ENSG00000186973	FAM183A	0.059161	4.0843e-01
ENSG00000186976	EFCAB6	0.015577	4.0179e-45
ENSG00000186994	KANK3	0.037666	5.2209e-03
ENSG00000186998	EMID1	0.042036	2.8525e-03
ENSG00000187003	ACTL7A	0.085096	3.5092e-07
ENSG00000187005	KRTAP21-1	0.056591	3.6290e-01
ENSG00000187010	RHD	0.073552	1.8015e-05
ENSG00000187017	ESPN	0.076253	3.1081e-01
ENSG00000187021	PNLIPRP1	0.056647	3.4354e-17
ENSG00000187024	PTRH1	0.044227	1.5128e-04
ENSG00000187033	SAMD7	0.034533	8.7123e-07
ENSG00000187037	GPR141	0.043753	3.5302e-01
ENSG00000187045	TMPRSS6	0.079564	9.4477e-06
ENSG00000187048	CYP4A11	0.042436	2.0694e-23
ENSG00000187049	TMEM216	0.149910	1.9118e-03
ENSG00000187051	RPS19BP1	0.062247	2.2057e-05
ENSG00000187054	TMPRSS11A	0.080166	2.7293e-14
ENSG00000187068	C3orf70	0.124739	3.8810e-04
ENSG00000187079	TEAD1	0.514349	9.9986e-01
ENSG00000187082	DEFB106B	0.030848	8.3274e-02
ENSG00000187091	PLCD1	0.152505	1.2262e-18
ENSG00000187094	CCK	0.144773	3.9318e-05
ENSG00000187097	ENTPD5	0.120374	6.8484e-04
ENSG00000187098	MITF	0.382475	9.9507e-01
ENSG00000187109	NAP1L1	0.336063	9.9904e-01
ENSG00000187116	LILRA5	0.131105	1.0828e-03
ENSG00000187118	CMC1	0.063172	1.0167e-01
ENSG00000187122	SLIT1	0.284052	1.0000e+00
ENSG00000187123	LYPD6	0.108177	4.1505e-02
ENSG00000187134	AKR1C1	0.031122	3.7014e-14
ENSG00000187135	VSTM2B	0.062300	2.9025e-03
ENSG00000187140	FOXD3	0.189794	5.8229e-01
ENSG00000187144	SPATA21	0.039885	7.7280e-16
ENSG00000187145	MRPS21	0.151304	6.2203e-02
ENSG00000187147	RNF220	0.357594	9.1774e-01
ENSG00000187151	ANGPTL5	0.056840	1.9371e-05
ENSG00000187173	LCE2A	0.056473	7.3515e-03
ENSG00000187180	LCE2C	0.025316	6.9258e-02
ENSG00000187187	ZNF546	0.032184	2.1953e-02
ENSG00000187189	TSPYL4	0.056772	1.4740e-05
ENSG00000187193	MT1X	0.150299	1.0242e-01
ENSG00000187210	GCNT1	0.218338	2.5703e-03
ENSG00000187223	LCE2D	0.061199	9.0356e-02
ENSG00000187231	SESTD1	0.473594	9.1261e-01
ENSG00000187238	LCE3B	0.354503	3.7770e-03
ENSG00000187239	FNBP1	0.247908	9.9507e-01
ENSG00000187240	DYNC2H1	0.113123	1.7198e-03
ENSG00000187242	KRT12	0.080375	3.8883e-14
ENSG00000187244	BCAM	0.087155	2.5078e-03
ENSG00000187257	RSBN1L	0.267885	7.3910e-01
ENSG00000187258	NPSR1	0.023119	4.9786e-08
ENSG00000187260	WDR86	0.083930	4.8193e-05
ENSG00000187266	EPOR	0.122306	6.2555e-04
ENSG00000187268	FAM9C	0.042538	1.0236e-03
ENSG00000187288	CIDEC	0.101526	2.1352e-02
ENSG00000187323	DCC	0.362485	6.5065e-01
ENSG00000187325	TAF9B	0.093938	1.0400e-10
ENSG00000187372	PCDHB13	0.022054	4.8910e-12
ENSG00000187391	MAGI2	0.303224	9.9635e-01
ENSG00000187398	LUZP2	0.043795	1.0190e-07
ENSG00000187446	CHP1	0.497679	4.8278e-01
ENSG00000187456	RDM1	0.050816	2.2402e-03
ENSG00000187486	KCNJ11	0.393299	8.5827e-02
ENSG00000187492	CDHR4	0.160226	1.0838e-02
ENSG00000187498	COL4A1	0.416251	9.9987e-01
ENSG00000187510	PLEKHG7	0.060657	2.0251e-05
ENSG00000187513	GJA4	0.237962	2.8974e-02
ENSG00000187514	PTMA	0.126001	3.3412e-03
ENSG00000187522	HSPA14	0.235394	4.0828e-01
ENSG00000187527	ATP13A5	0.075424	2.8871e-04
ENSG00000187531	SIRT7	0.270785	4.6673e-01
ENSG00000187535	IFT140	0.042502	8.1889e-03
ENSG00000187537	POTEM	0.016464	1.8575e-03
ENSG00000187545	PRAMEF10	0.015658	9.6938e-04
ENSG00000187546	AGMO	0.039504	3.2388e-03
ENSG00000187550	SBK2	0.051911	3.9776e-05
ENSG00000187553	CYP26C1	0.046608	1.5602e-03
ENSG00000187554	TLR5	0.140005	2.6225e-12
ENSG00000187555	USP7	0.738613	8.9715e-01
ENSG00000187556	NANOS3	0.283867	5.3254e-02
ENSG00000187559	FOXD4L3	0.027080	4.5294e-01
ENSG00000187566	NHLRC1	0.147574	7.5547e-02
ENSG00000187569	DPPA3	0.031515	2.3346e-01
ENSG00000187581	COX8C	0.037120	1.0659e-01
ENSG00000187583	PLEKHN1	0.021280	1.8027e-03
ENSG00000187600	TMEM247	0.040470	3.1656e-05
ENSG00000187601	MAGEH1	0.392163	2.4164e-01
ENSG00000187605	TET3	0.369632	1.0000e+00
ENSG00000187607	ZNF286A	0.155139	2.4123e-06
ENSG00000187608	ISG15	0.084338	3.9557e-01
ENSG00000187609	EXD3	0.040752	1.0700e-10
ENSG00000187612	OR5W2	0.028060	5.9934e-04
ENSG00000187624	C17orf97	0.055665	3.4717e-04
ENSG00000187626	ZKSCAN4	0.101182	2.9386e-02
ENSG00000187627	RGPD1	0.140346	5.9751e-03
ENSG00000187630	DHRS4L2	0.036208	1.3176e-04
ENSG00000187634	SAMD11	0.008672	2.5957e-07
ENSG00000187650	VMAC	0.054313	4.3023e-02
ENSG00000187658	C5orf52	0.038405	5.7489e-02
ENSG00000187664	HAPLN4	0.103045	5.1089e-02
ENSG00000187672	ERC2	0.341879	9.9726e-01
ENSG00000187678	SPRY4	0.132499	1.1875e-02
ENSG00000187682	ERAS	0.268595	2.2668e-01
ENSG00000187688	TRPV2	0.200178	4.8897e-03
ENSG00000187689	AMTN	0.049215	3.9018e-09
ENSG00000187701	OR2T27	0.018178	9.2810e-05
ENSG00000187713	TMEM203	0.331523	6.5168e-01
ENSG00000187714	SLC18A3	0.138408	4.5930e-01
ENSG00000187715	KBTBD12	0.032752	7.7220e-05
